Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Predict
37571,748.438,285.6646265,168.9448663,1.690874856,0.806371143,38088,218.7164441,0.661554444,0.986426171,0.842851297,0.765640628,0.007603328,0.001611697,0.586205572,0.991200262,DERMASON,SIRA
37068,704.024,245.3649806,192.5270994,1.274443865,0.619931442,37452,217.2474245,0.80952173,0.989746876,0.939797076,0.885405179,0.006619321,0.002509351,0.78394233,0.999090493,SEKER,SEKER
55177,927.376,354.1136831,204.0895353,1.735089859,0.817210699,56835,265.0538405,0.697454242,0.970827835,0.806224967,0.74849929,0.006417777,0.001242596,0.560251187,0.972086154,HOROZ,HOROZ
28696,622.245,227.220193,161.4139868,1.407685898,0.703812538,29034,191.1462319,0.711529879,0.988358476,0.931340302,0.841237873,0.007918183,0.002446136,0.707681159,0.996192788,DERMASON,DERMASON
58003,934.279,338.0408857,219.0556948,1.543173238,0.761627245,58862,271.7567171,0.816207925,0.985406544,0.835039743,0.803916711,0.00582799,0.00150156,0.646282079,0.997325208,BARBUNYA,CALI
58043,953.88,332.9919625,223.0799218,1.492702525,0.742428018,59165,271.8504054,0.771745778,0.981036086,0.801626802,0.816387289,0.005736987,0.001571986,0.666488205,0.994868626,BARBUNYA,CALI
34503,678.24,236.5446412,185.8927694,1.272478978,0.618394789,34885,209.5962405,0.747724515,0.989049735,0.94254029,0.886074778,0.00685577,0.002606859,0.785128512,0.999059527,SEKER,SEKER
53931,915.794,364.5795437,189.2970041,1.925965735,0.854640599,54651,262.0440457,0.647399885,0.986825493,0.808077007,0.718756854,0.006760111,0.001112914,0.516611415,0.994975883,HOROZ,HOROZ
32398,685.704,257.9887038,160.1744636,1.610673125,0.783922701,32811,203.1019812,0.751014164,0.987412758,0.865874,0.78725145,0.007963106,0.001886758,0.619764846,0.998238581,DERMASON,DERMASON
38792,718.64,242.7816822,203.6017906,1.192433925,0.544715524,39186,222.2420042,0.760985562,0.989945389,0.943907119,0.915398568,0.00625855,0.002710781,0.837954538,0.999205418,SEKER,SEKER
30440,658.449,257.7675096,151.2674167,1.704051773,0.80970536,30730,196.8690218,0.71475533,0.990562968,0.882287705,0.763746456,0.008468052,0.001777297,0.583308648,0.993988137,DERMASON,DERMASON
40485,803.073,334.3901428,156.0020136,2.143498888,0.884506984,41117,227.0398709,0.598447894,0.984629229,0.788849143,0.678966996,0.008259606,0.001082764,0.460996182,0.988144804,HOROZ,HOROZ
48061,824.999,310.0902276,198.9742535,1.55844398,0.766984464,48721,247.3725243,0.768680827,0.98645348,0.887351776,0.797743696,0.006452014,0.001611865,0.636395005,0.991785964,SIRA,SIRA
60192,996.209,353.956217,219.4736662,1.612750282,0.784555344,61801,276.8371989,0.685714286,0.973964823,0.762162744,0.782122719,0.005880453,0.001357345,0.611715948,0.986545067,BARBUNYA,CALI
62879,961.969,342.9049593,233.9020988,1.466019164,0.731240883,63902,282.9488104,0.729361682,0.983991111,0.853873109,0.825152284,0.00545341,0.001559496,0.680876292,0.998177693,BARBUNYA,CALI
66354,1007.809,342.8486934,247.0840998,1.38757894,0.693268161,67573,290.6622383,0.769553721,0.98196025,0.820957184,0.847785755,0.005166963,0.001646492,0.718740686,0.997309439,BARBUNYA,CALI
52105,863.127,333.8300125,199.4021853,1.674154233,0.802005587,52617,257.5696925,0.734328316,0.990269305,0.8789008,0.771559425,0.006406871,0.001400565,0.595303946,0.996630621,SIRA,SIRA
80594,1114.614,446.8022211,233.0844975,1.916910931,0.853145737,82168,320.3364916,0.711470895,0.980844124,0.815198905,0.716953669,0.005543865,0.000903559,0.514022563,0.98533547,CALI,CALI
46053,798.158,301.2435026,195.9604243,1.537267046,0.759501916,46641,242.1497486,0.727604512,0.987393066,0.908427031,0.80383393,0.006541235,0.001684631,0.646148987,0.993303545,SIRA,SIRA
41138,736.411,247.4260154,211.9226428,1.167529869,0.516131862,41560,228.8635585,0.788749137,0.989846006,0.953262489,0.924977748,0.006014537,0.002715858,0.855583834,0.998919682,SEKER,SEKER
34787,690.348,258.6507219,171.4995535,1.508171402,0.748571028,35201,210.4570836,0.715119745,0.98823897,0.917256291,0.813672902,0.00743527,0.00201037,0.662063592,0.998505376,DERMASON,DERMASON
29709,639.255,236.9278062,160.1194655,1.479693961,0.737070902,30013,194.490806,0.738625628,0.989871056,0.91358641,0.820886367,0.007974951,0.002233778,0.673854427,0.997098327,DERMASON,DERMASON
48009,871.576,358.6658391,171.7180787,2.088690031,0.877940922,48629,247.2386647,0.826089201,0.987250406,0.794185582,0.689328722,0.007470804,0.001040525,0.475174088,0.99249138,HOROZ,HOROZ
54447,928.902,363.9463637,197.5002259,1.84276429,0.839950515,56500,263.2946515,0.624879493,0.963663717,0.79294675,0.723443556,0.006684415,0.001129436,0.523370578,0.964448613,HOROZ,HOROZ
68488,1019.038,349.3068275,249.9429178,1.397546411,0.698572026,69675,295.299221,0.761155381,0.98296376,0.828788258,0.845386342,0.005100263,0.001606916,0.714678067,0.998795767,BARBUNYA,CALI
52233,863.826,330.2349581,202.3343202,1.632125275,0.790317075,52819,257.8858684,0.784632717,0.988905507,0.879634574,0.780916321,0.006322343,0.00145036,0.6098303,0.995319446,SIRA,SIRA
31114,648.77,235.840739,168.7334929,1.397711473,0.69865857,31395,199.0366177,0.790940058,0.99104953,0.928932575,0.843945022,0.007579891,0.002371916,0.712243201,0.995510493,DERMASON,DERMASON
42033,746.014,263.0004945,203.8110672,1.290413215,0.632027981,42415,231.3397454,0.758170996,0.990993752,0.949087594,0.87961715,0.006257,0.002310578,0.77372633,0.998426682,SEKER,SEKER
49265,845.236,324.3748562,194.3624803,1.668917045,0.800606144,49881,250.4518839,0.73245614,0.987650608,0.866547511,0.772106343,0.006584286,0.001443434,0.596148205,0.9949219,SIRA,SIRA
66500,1038.45,424.1090453,202.017289,2.099370046,0.879264764,67430,290.9818374,0.633152433,0.986207919,0.774926171,0.686101465,0.00637758,0.000871744,0.470735221,0.988247422,HOROZ,HOROZ
27355,611.896,227.6450698,153.5212727,1.482824274,0.738376477,27659,186.6265462,0.735092575,0.989009002,0.918102891,0.819813696,0.008321882,0.002318793,0.672094497,0.996598035,DERMASON,DERMASON
70780,1041.775,406.8583193,225.0964452,1.807484428,0.833011873,72535,300.1997585,0.746506354,0.975804784,0.819544537,0.737848396,0.00574821,0.001050947,0.544420256,0.984031135,CALI,CALI
73841,1029.369,379.9428423,249.0095761,1.525816189,0.755293295,74832,306.6223756,0.793989247,0.986757002,0.87571999,0.807022377,0.005145418,0.001346303,0.651285117,0.993741374,CALI,CALI
38830,724.363,253.4957437,195.3429245,1.297696061,0.637323375,39225,222.3508298,0.761193445,0.989929892,0.929961003,0.877138316,0.006528348,0.002383721,0.769371626,0.998410529,SEKER,SEKER
60166,978.007,404.4412154,189.6852838,2.132169704,0.883195075,60719,276.7774023,0.596932296,0.990892472,0.790454865,0.684345195,0.006722089,0.000909463,0.468328346,0.99855551,HOROZ,HOROZ
63300,1005.304,417.1709039,193.8576201,2.151944833,0.885470324,63872,283.8944578,0.764825286,0.991044589,0.787079775,0.68052315,0.006590378,0.00087189,0.463111758,0.996590955,HOROZ,HOROZ
69966,1017.515,390.8109652,230.5279676,1.69528656,0.807497657,70935,298.4685544,0.709882305,0.986339607,0.849210332,0.763715916,0.005585727,0.00117216,0.583262001,0.988796231,CALI,CALI
71133,1050.271,366.8312188,247.4603974,1.482383535,0.738193295,72336,300.9474182,0.72135686,0.983369277,0.810360458,0.820397509,0.005156977,0.001441027,0.673052073,0.997721312,BARBUNYA,CALI
52652,870.84,337.2729061,199.6235398,1.689544762,0.806029465,53257,258.9181502,0.79693649,0.988639991,0.872464969,0.76768144,0.0064057,0.001372368,0.589334793,0.995707513,SIRA,SIRA
54722,913.265,358.5574862,195.6424775,1.83271798,0.83802119,55746,263.9587361,0.757502769,0.981630969,0.824476341,0.736168526,0.006552346,0.001187095,0.541944099,0.993230694,SIRA,HOROZ
33958,677.104,253.6889476,171.0459697,1.48316238,0.738516861,34241,207.9342888,0.8232442,0.991735054,0.930767497,0.81964268,0.007470668,0.002079876,0.671814122,0.996409432,DERMASON,DERMASON
35152,711.89,265.1925197,169.6885131,1.562819515,0.768483875,35769,211.5583051,0.693415394,0.982750426,0.871633912,0.797753667,0.007544166,0.001884804,0.636410914,0.994595396,SIRA,DERMASON
25223,574.473,205.4197059,156.4538279,1.312973346,0.648012048,25498,179.2063644,0.775972927,0.98921484,0.960433633,0.872391301,0.008144142,0.002909849,0.761066581,0.999260135,DERMASON,DERMASON
64605,1067.702,385.7553397,214.0935549,1.801807345,0.831851486,66321,286.8059288,0.69214699,0.974125842,0.712157221,0.743491792,0.005970983,0.001125461,0.552780045,0.996003144,BARBUNYA,CALI
52113,875.592,335.6408393,198.6782871,1.689368497,0.805984114,52662,257.5894648,0.657693473,0.989575026,0.854185843,0.767455669,0.006440636,0.00137823,0.588988204,0.995018116,SIRA,SIRA
30612,655.257,242.0551187,161.4282251,1.499459704,0.745141065,31013,197.4244386,0.723824837,0.987069938,0.895938564,0.815617698,0.007907197,0.002158484,0.665232229,0.997488921,DERMASON,DERMASON
42140,779.769,289.6573573,187.096078,1.548174394,0.763403358,42663,231.6340096,0.758131836,0.987741134,0.870908369,0.799682811,0.006873691,0.001733967,0.639492598,0.990046065,SIRA,SIRA
34990,700.748,257.018073,174.0215042,1.476932832,0.735910467,35507,211.0702529,0.768335529,0.985439491,0.895426767,0.82122728,0.007345472,0.002060881,0.674414245,0.996064541,SIRA,DERMASON
51901,839.556,286.7706676,230.5993145,1.243588552,0.594460947,52463,257.0649832,0.757678832,0.989287688,0.925307858,0.8964131,0.00552534,0.002200754,0.803556446,0.999293598,SEKER,SEKER
32213,658.216,221.4811143,185.2954324,1.195286422,0.547784367,32585,202.5212716,0.762907351,0.988583704,0.934338332,0.914395217,0.00687552,0.002964975,0.836118613,0.999401225,SEKER,SEKER
70938,1026.906,403.3067677,226.2540259,1.78253963,0.8278176,72261,300.534635,0.792638777,0.981691369,0.845332218,0.745176275,0.005685342,0.001081365,0.555287681,0.989822298,CALI,CALI
61576,938.472,339.9676898,231.3110075,1.469742808,0.732849154,62280,280.0017825,0.783748695,0.988696211,0.878574711,0.823612922,0.005521107,0.001567107,0.678338246,0.996982759,BARBUNYA,CALI
26611,596.977,215.0029413,157.9478445,1.361227448,0.678466775,26920,184.0711208,0.746661055,0.988521545,0.938330559,0.856133036,0.008079476,0.002677491,0.732963775,0.997730409,DERMASON,DERMASON
56834,910.081,341.5703246,212.3913014,1.608212401,0.783169393,57509,269.0042682,0.806453444,0.988262707,0.862299217,0.787551637,0.006009965,0.001426159,0.62023758,0.997473768,CALI,SIRA
32581,649.583,224.4241779,184.9234713,1.213605695,0.566603091,32851,203.6747839,0.772061611,0.991781072,0.970297635,0.907543857,0.006888192,0.002882408,0.823635852,0.99956916,SEKER,SEKER
39106,752.94,281.2942918,178.0082033,1.580232183,0.774300248,39692,223.139655,0.778507724,0.98523632,0.86682718,0.793260516,0.007193124,0.001756955,0.629262246,0.994380453,SIRA,SIRA
56596,961.101,393.7498127,183.4975882,2.145803749,0.884771108,57291,268.4404315,0.69230581,0.98786895,0.769941172,0.681753801,0.006957202,0.000927096,0.464788245,0.99734436,HOROZ,HOROZ
29352,627.001,223.4084564,167.9127984,1.330502847,0.65962425,29630,193.318719,0.71672405,0.990617617,0.938233846,0.865315137,0.007611354,0.002632321,0.748770286,0.996240998,DERMASON,DERMASON
45478,838.042,331.8432701,176.2767668,1.882512801,0.847243394,46206,240.6333061,0.608010909,0.98424447,0.813728734,0.725141438,0.007296787,0.001244521,0.525830105,0.989881905,HOROZ,HOROZ
51054,899.018,352.7020002,186.3083671,1.893108752,0.849100289,51971,254.9587647,0.678224135,0.982355544,0.793784956,0.722873033,0.006908411,0.001163606,0.522545422,0.989235312,HOROZ,HOROZ
64704,1003.301,335.8175773,246.5186803,1.362239879,0.679057482,65994,287.0255938,0.795632286,0.980452768,0.807752858,0.85470688,0.005190059,0.001708523,0.730523851,0.995148723,BARBUNYA,CALI
38380,784.252,257.6520823,190.1348975,1.355101487,0.674853084,39006,221.0586658,0.775839415,0.983951187,0.784157977,0.857973527,0.006713186,0.002243903,0.736118573,0.997515373,SEKER,SEKER
59167,962.152,361.6777858,210.6934538,1.71660666,0.812798713,60797,274.4699695,0.702862913,0.973189467,0.803159942,0.75887981,0.00611283,0.001250587,0.575898566,0.988591314,BARBUNYA,CALI
55720,922.19,372.6116826,194.0394481,1.920288303,0.853706089,56939,266.3548525,0.722810295,0.978591124,0.823341781,0.714832263,0.006687216,0.001077064,0.510985165,0.981238835,HOROZ,HOROZ
72106,1055.7,414.8341238,224.0614333,1.851430287,0.841586117,73111,302.9986974,0.810963403,0.986253779,0.81301812,0.730409289,0.005753115,0.001010062,0.533497729,0.987733854,CALI,CALI
69856,1020.927,366.0105966,243.4048424,1.503711237,0.746824392,70962,298.2338372,0.789761679,0.984414194,0.842217379,0.814822959,0.005239501,0.001424698,0.663936454,0.998368706,BARBUNYA,CALI
32034,671.505,256.5395092,159.6311076,1.607077173,0.78282045,32454,201.9578064,0.759549496,0.987058606,0.892734942,0.787238609,0.008008351,0.001897354,0.619744628,0.995977445,DERMASON,DERMASON
34159,683.831,254.3755058,171.4143313,1.483980388,0.738855995,34509,208.5487703,0.748903797,0.989857718,0.917946654,0.819846116,0.007446808,0.002075292,0.672147654,0.997453935,DERMASON,DERMASON
39803,727.139,252.3173029,201.6824304,1.251062387,0.600904734,40242,225.1194208,0.79115484,0.989090999,0.945999253,0.892207622,0.006339153,0.002477848,0.79603444,0.995888747,SEKER,SEKER
70522,1054.957,368.1564035,244.5200089,1.505628947,0.747577785,71668,299.6521303,0.729882738,0.9840096,0.79627846,0.813926167,0.005220448,0.001413278,0.662475805,0.997442748,BARBUNYA,CALI
80180,1079.668,369.8248818,277.4419153,1.332981289,0.661213161,81244,319.5126706,0.811324955,0.986903648,0.864361584,0.863956663,0.004612433,0.001585177,0.746421115,0.99496538,BARBUNYA,CALI
73281,1031.646,395.5497803,238.017104,1.661854437,0.798693983,74217,305.4574718,0.805055698,0.987388334,0.865246505,0.772235221,0.005397713,0.001184099,0.596347236,0.9910423,CALI,CALI
44487,761.329,264.0926898,214.979129,1.228457344,0.58082412,44806,237.9970748,0.783263201,0.992880418,0.96449113,0.901187666,0.005936401,0.002415261,0.81213921,0.997678377,SEKER,SEKER
25437,590.775,213.6737645,152.4394973,1.401695546,0.70073497,25852,179.9649808,0.702330333,0.983947083,0.915865155,0.842241822,0.008400117,0.002607428,0.709371287,0.994322574,DERMASON,DERMASON
33752,685.368,258.8430705,166.3398928,1.556109399,0.766178058,34150,207.3026317,0.759137221,0.988345534,0.902945899,0.80088152,0.00766897,0.001946211,0.641411209,0.99810601,DERMASON,DERMASON
39377,777.438,312.4027624,161.8858003,1.92977248,0.855262012,39983,223.911486,0.741409501,0.984843559,0.818692781,0.716739776,0.007933635,0.001291511,0.513715907,0.991354819,HOROZ,HOROZ
35014,697.961,269.3574839,165.9067717,1.623547256,0.787796774,35396,211.1426281,0.796732428,0.98920782,0.903211127,0.783875113,0.007692851,0.001791656,0.614460193,0.99760516,DERMASON,DERMASON
39276,725.636,258.2334199,193.9547648,1.331410549,0.660207645,39601,223.6241408,0.773987585,0.991793137,0.937345015,0.865976762,0.00657484,0.002280814,0.749915752,0.998445744,SEKER,SEKER
59295,964.167,350.030228,216.352452,1.6178704,0.786102246,60252,274.7666989,0.776722557,0.98411671,0.801536698,0.784979916,0.0059032,0.001382615,0.616193468,0.996921172,BARBUNYA,CALI
87174,1143.707,461.7478661,241.7607518,1.909937253,0.851978108,88169,333.156696,0.742032686,0.988714854,0.837466184,0.721512151,0.005296853,0.000885467,0.520579784,0.994274722,CALI,CALI
68173,1030.906,368.816598,237.0123116,1.556107341,0.766177345,69468,294.6193468,0.771231404,0.981358323,0.806091117,0.798823449,0.00541001,0.00135888,0.638118902,0.992981508,BARBUNYA,CALI
54666,930.268,374.0000211,188.3014451,1.986177116,0.864007014,55456,263.8236399,0.614431831,0.985754472,0.793799822,0.705410762,0.006841547,0.001044967,0.497604343,0.988330359,HOROZ,HOROZ
47134,880.522,358.818816,168.0783821,2.134830259,0.883505218,47959,244.9752492,0.605726476,0.982797806,0.763947895,0.682726876,0.007612738,0.001020255,0.466115987,0.995078512,HOROZ,HOROZ
62816,1005.634,413.0849867,194.313119,2.125872863,0.882455964,63566,282.8070283,0.625408204,0.98820124,0.780549133,0.6846219,0.006576111,0.000891153,0.468707145,0.996411801,HOROZ,HOROZ
68732,1029.691,359.0093548,244.4557801,1.468606529,0.732360057,69923,295.8247799,0.790250072,0.982966978,0.814619894,0.824002985,0.005223322,0.001485394,0.678980919,0.99715581,BARBUNYA,CALI
60787,1003.955,398.9224618,195.9390991,2.035951291,0.871063236,61530,278.2021068,0.717335379,0.98792459,0.757865401,0.697383911,0.006562628,0.000957514,0.48634432,0.990173346,HOROZ,HOROZ
65290,1032.586,342.6691219,243.8187527,1.405425621,0.702657514,66600,288.3224061,0.750796334,0.98033033,0.769491927,0.841401771,0.005248417,0.001622638,0.707956941,0.994980823,BARBUNYA,CALI
29393,628.055,230.9500045,162.3672089,1.422393143,0.711149803,29663,193.4536894,0.769289154,0.990897751,0.936393572,0.837643151,0.007857313,0.002386107,0.701646048,0.998016527,DERMASON,DERMASON
74509,1092.049,456.7581544,208.7097977,2.188484486,0.889498951,75260,308.0061773,0.797314072,0.99002126,0.78511694,0.674330987,0.006130241,0.000781897,0.454722281,0.995152657,HOROZ,HOROZ
41088,738.801,251.2635837,208.4905009,1.205156027,0.558108356,41488,228.7244334,0.768919829,0.990358658,0.94595378,0.910296789,0.006115255,0.002590159,0.828640244,0.998640784,SEKER,SEKER
72741,1036.035,374.0242072,248.8097604,1.503253758,0.746644127,74004,304.3299488,0.800363096,0.982933355,0.851609067,0.813663776,0.005141862,0.001390209,0.662048741,0.995227257,BARBUNYA,CALI
60635,994.351,413.413755,188.0527019,2.198393062,0.890553912,61424,277.854062,0.644504677,0.987154858,0.770644026,0.672096801,0.006818071,0.000858161,0.451714109,0.993045164,HOROZ,HOROZ
58515,948.901,380.5550537,197.1139591,1.930634723,0.855402192,59253,272.9534978,0.780366478,0.987544934,0.816648681,0.717251013,0.006503547,0.001061732,0.514449016,0.993213133,HOROZ,HOROZ
63015,970.092,351.9240147,228.2761847,1.541658912,0.761085211,63991,283.2546379,0.709668337,0.984747855,0.841449309,0.804874422,0.005584766,0.001445763,0.647822835,0.998721848,BARBUNYA,CALI
60993,958.347,356.7469483,218.0096636,1.636381353,0.791549933,61892,278.6731052,0.728274627,0.985474698,0.834534478,0.781150635,0.005848982,0.001343381,0.610196315,0.998513871,BARBUNYA,CALI
50634,892.392,366.2751157,177.0268292,2.069037317,0.875445659,51401,253.9078792,0.718895972,0.985078111,0.798988934,0.693216296,0.007233778,0.001030434,0.480548834,0.99427347,HOROZ,HOROZ
35506,713.086,262.1062149,173.2478277,1.512897555,0.750400622,35941,212.620891,0.760918949,0.987896831,0.877460939,0.811201257,0.007382026,0.001971831,0.658047479,0.995558422,SIRA,DERMASON
39746,727.669,233.9385415,216.4976009,1.08055951,0.378878349,40185,224.9581715,0.782740557,0.989075526,0.943268964,0.961612268,0.005885839,0.003104474,0.924698155,0.999191385,SEKER,SEKER
71042,1038.418,375.6728603,241.1551967,1.55780537,0.766764321,71867,300.7548565,0.719572968,0.988520461,0.827905234,0.800576481,0.005288039,0.001339941,0.640922702,0.998432827,BARBUNYA,CALI
49848,805.584,270.6473214,234.714171,1.153093229,0.49790328,50183,251.9294441,0.789934077,0.993324433,0.965241394,0.930840338,0.005429452,0.002514413,0.866463735,0.999113466,SEKER,SEKER
