Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Cluster_Label
70380,1081.527,369.9593546,244.26955,1.514553716,0.751036661,71769,299.3502951,0.80008185,0.98064624,0.756108978,0.809143738,0.005256598,0.001389912,0.654713589,0.991598899,BARBUNYA,3
59403,960.008,348.6860621,217.4451123,1.603558978,0.781733331,60252,275.0168153,0.730996887,0.985909181,0.809969263,0.788723282,0.005869839,0.001401214,0.622084415,0.99754905,BARBUNYA,3
67516,1006.963,337.1366573,256.0264642,1.316803942,0.650607121,68525,293.1962502,0.791772211,0.985275447,0.836738096,0.869665887,0.004993434,0.001761931,0.756318755,0.995923518,BARBUNYA,3
39030,740.165,275.8259887,181.0642004,1.523360156,0.75437512,39538,222.9227208,0.768639962,0.987151601,0.895264421,0.808200568,0.007067025,0.001859915,0.653188158,0.995040815,SIRA,0
63685,1062.512,369.6487795,221.383102,1.669724455,0.800822913,65204,284.7564932,0.809232763,0.976703883,0.708890783,0.770343388,0.00580433,0.001260867,0.593428936,0.990862806,BARBUNYA,3
102379,1296.377,456.7220677,286.557574,1.593823054,0.778679239,104111,361.0443066,0.739412105,0.98336391,0.765522769,0.790512069,0.004461091,0.00107462,0.624909331,0.995994898,BARBUNYA,3
55885,883.311,336.1980754,213.2377875,1.576634607,0.773117875,56476,266.7489306,0.801057852,0.989535378,0.900073223,0.793427893,0.006015891,0.001470651,0.629527821,0.992535349,SIRA,3
174325,1617.626,608.1851598,369.6825682,1.645155093,0.794055374,177123,471.1236394,0.766075164,0.984203068,0.837169313,0.774638499,0.003488801,0.000774912,0.600064804,0.987199669,BOMBAY,1
65561,1019.868,430.7485527,195.0269262,2.208661959,0.891630997,66135,288.9201582,0.761345689,0.991320783,0.792077182,0.670739707,0.006570195,0.000820303,0.449891755,0.993658805,HOROZ,2
54147,919.032,381.7296669,181.3909471,2.104458205,0.8798877,54671,262.5682799,0.60764224,0.990415394,0.805606565,0.687838286,0.007049877,0.000973434,0.473121508,0.99566444,HOROZ,2
70881,1019.768,353.9548636,255.5403288,1.3851233,0.691937519,71954,300.4138681,0.758572346,0.985087695,0.85651888,0.848734963,0.004993649,0.001598403,0.720351038,0.997775007,BARBUNYA,3
65301,1011.629,357.962786,232.5992193,1.538968132,0.760117168,66437,288.3466933,0.773177201,0.982901094,0.801838961,0.805521424,0.005481735,0.00142366,0.648864765,0.998582195,BARBUNYA,3
58947,930.106,324.8758611,231.8918465,1.400980095,0.700363851,59792,273.9592149,0.776047289,0.985867675,0.856262017,0.843273532,0.005511321,0.001719133,0.71111025,0.996251306,BARBUNYA,3
82073,1106.614,424.2211625,249.3896709,1.701037421,0.808950659,83672,323.2624153,0.771377282,0.980889664,0.842205071,0.762013883,0.005168827,0.001075037,0.580665158,0.987733163,CALI,3
151012,1488.97,557.4054506,349.6737795,1.594072771,0.778758424,153816,438.4911061,0.739037663,0.981770427,0.855952034,0.786664547,0.003691133,0.000871963,0.618841109,0.986477761,BOMBAY,1
33607,690.171,214.7652972,199.5241432,1.076387518,0.369995763,34162,206.8568621,0.770802752,0.983753879,0.886596875,0.963176382,0.006390493,0.003392637,0.927708744,0.998574112,SEKER,0
60444,1015.689,353.4415739,218.5384799,1.617296753,0.785929816,61940,277.4160973,0.744897959,0.975847594,0.736277557,0.784899451,0.005847422,0.00136899,0.616067148,0.996363398,BARBUNYA,3
66874,1024.488,408.2395189,209.5480011,1.948190948,0.858211215,67877,291.7989399,0.80164467,0.985223272,0.800669736,0.714773868,0.006104607,0.000982906,0.510901682,0.995334032,CALI,2
71368,1067.432,386.6664679,235.8136101,1.639712261,0.792506783,72557,301.4441239,0.711545364,0.983612884,0.787105513,0.779597273,0.005417925,0.001234508,0.607771908,0.996571049,BARBUNYA,3
69693,1028.815,401.549167,223.9066604,1.793377501,0.830105017,71239,297.8856888,0.815981735,0.978298404,0.827417017,0.741841132,0.005761686,0.001076398,0.550328266,0.98694633,CALI,2
83175,1111.879,400.1873429,266.1833759,1.503427258,0.746712517,84511,325.4254126,0.802731265,0.984191407,0.845449395,0.813182671,0.00481139,0.001297785,0.661266057,0.994165415,BARBUNYA,3
76729,1058.497,397.6171783,247.1648798,1.608712284,0.783322762,77498,312.5610293,0.805503065,0.990077163,0.860577801,0.786085326,0.005182098,0.001220574,0.61793014,0.994071807,BARBUNYA,3
71682,1058.192,388.2167355,236.420938,1.642057335,0.793176261,72768,302.1065326,0.765391761,0.985075858,0.804435134,0.778190389,0.005415819,0.001225145,0.605580282,0.994397545,BARBUNYA,3
36144,730.977,271.9255104,169.5989374,1.603344422,0.781666753,36732,214.5226564,0.689797321,0.983992159,0.850038611,0.788902285,0.007523393,0.001797572,0.622366815,0.997868361,SIRA,0
88647,1194.981,398.9848559,283.3704901,1.407997197,0.703971031,90537,335.9596195,0.7386696,0.979124557,0.780102925,0.842036019,0.004500828,0.001395709,0.709024657,0.998304729,BARBUNYA,3
74450,1065.064,379.3921123,250.7613451,1.512960907,0.750425,75382,307.8842057,0.797348241,0.987636306,0.824751578,0.811519786,0.005095932,0.001363326,0.658564363,0.996382136,BARBUNYA,3
190239,1658.79,615.3651524,394.5142925,1.559804458,0.76745234,192195,492.1583259,0.790134071,0.989822836,0.868813582,0.799782575,0.003234695,0.000816396,0.639652167,0.997732301,BOMBAY,1
27439,609.885,216.9513012,162.2437839,1.337193302,0.663884598,27893,186.912867,0.759662237,0.983723515,0.927005348,0.861542964,0.007906677,0.002687086,0.742256279,0.992540124,DERMASON,0
47542,876.316,338.4535058,186.8224659,1.811631723,0.833851678,50332,246.0332385,0.706335057,0.944568068,0.777975337,0.726933639,0.007119042,0.001226254,0.528432515,0.957325108,HOROZ,2
56970,998.315,322.6941698,225.9358759,1.428255555,0.713991063,58070,269.3259305,0.777991724,0.981057345,0.718324849,0.834616661,0.005664282,0.001695403,0.696584971,0.994901354,BARBUNYA,3
58849,959.596,366.160794,205.5118737,1.781701404,0.827638679,59683,273.7313902,0.720526477,0.986026172,0.803104563,0.747571544,0.006222039,0.001198736,0.558863214,0.995727373,HOROZ,2
152063,1455.551,524.784869,371.247487,1.413571505,0.706785461,153860,440.0143462,0.764450678,0.988320551,0.901941903,0.838466145,0.003451102,0.001052155,0.703025477,0.993776781,BOMBAY,1
54037,920.421,375.4532964,186.7460967,2.01050144,0.867527997,55561,262.3014397,0.706680093,0.972570688,0.801545271,0.698626014,0.006948078,0.001020995,0.488078307,0.981282139,HOROZ,2
194219,1695.206,639.867505,392.1446533,1.63171294,0.790197019,197270,497.2799123,0.820812449,0.984533888,0.849291184,0.777160753,0.003294567,0.000741347,0.603978837,0.985520083,BOMBAY,1
73215,1134.894,375.2265882,249.668715,1.502897903,0.746503763,74746,305.3198868,0.776248688,0.979517299,0.714330725,0.813694702,0.005124996,0.00138586,0.662099068,0.9950673,BARBUNYA,3
71200,1034.189,353.4357352,258.4528217,1.36750581,0.682100631,72192,301.0891157,0.788465372,0.986258865,0.83654639,0.851892114,0.004963985,0.001612682,0.725720174,0.992426554,BARBUNYA,3
77456,1095.843,400.1388351,248.4560947,1.610501186,0.7838702,78640,314.0382814,0.835681764,0.984944049,0.810528432,0.784823301,0.005166015,0.001208991,0.615947614,0.991984362,BARBUNYA,3
54609,922.437,360.9467553,193.2920089,1.86736512,0.844526406,55383,263.6860601,0.719258732,0.986024592,0.806493104,0.730540048,0.006609657,0.001161274,0.533688762,0.99659178,HOROZ,2
226687,1839.808,720.6955205,405.5372409,1.777137703,0.826659415,231500,537.2400326,0.758383851,0.979209503,0.841572379,0.74544661,0.003179254,0.000605579,0.555690648,0.987538802,BOMBAY,1
73118,1060.231,410.4364911,227.4694997,1.80435835,0.832374463,74002,305.1175659,0.805974427,0.988054377,0.817397247,0.743397755,0.005613344,0.001057515,0.552640222,0.997160998,BARBUNYA,2
33844,669.837,239.1680949,180.3396663,1.326209036,0.656841191,34202,207.5849685,0.763800497,0.989532776,0.947879835,0.867945905,0.00706678,0.002473842,0.753330093,0.999073177,DERMASON,0
149824,1454.249,532.7822258,359.670821,1.481305112,0.737744195,151188,436.7629123,0.823208791,0.99097812,0.890253529,0.819777559,0.003556054,0.000990677,0.672035246,0.995489245,BOMBAY,1
163329,1542.364,581.8152915,360.5469962,1.613701675,0.784844127,165504,456.0229617,0.731066371,0.986858324,0.862778685,0.783793359,0.003562229,0.000829293,0.61433203,0.991348625,BOMBAY,1
56247,944.16,325.14083,221.0555229,1.470855944,0.733326876,57246,267.6114808,0.776356108,0.982548999,0.792899298,0.823063289,0.00578059,0.001636383,0.677433177,0.996406616,BARBUNYA,3
66423,967.29,351.1412885,241.1765389,1.455951272,0.726812267,67104,290.8133255,0.754995567,0.989851574,0.892102907,0.828194619,0.005286441,0.001534168,0.685906326,0.998646188,BARBUNYA,3
59172,973.722,371.4188819,203.6719435,1.823613383,0.836241165,60008,274.4815665,0.695592886,0.986068524,0.784252926,0.739008112,0.006276936,0.001154847,0.546132989,0.995935428,HOROZ,2
41326,742.671,273.5735168,192.8118431,1.41886262,0.709416126,41701,229.3859137,0.777886534,0.99100741,0.941543314,0.838479969,0.006619889,0.002018372,0.703048658,0.99752946,SEKER,0
79420,1178.357,399.0865136,253.9701819,1.571391219,0.771376737,80997,317.9947871,0.717304913,0.980530143,0.718763433,0.796806648,0.005025013,0.001249478,0.634900834,0.997677596,BARBUNYA,3
85477,1117.431,414.7149833,263.45565,1.574135849,0.772290788,86390,329.8980093,0.791483018,0.989431647,0.86023618,0.795481289,0.004851773,0.001198395,0.632790481,0.99609818,BARBUNYA,3
157579,1512.321,558.9937995,362.314853,1.542839867,0.761508089,159950,447.9238933,0.710932953,0.985176618,0.865805297,0.801303867,0.003547388,0.000902147,0.642087888,0.990638791,BOMBAY,1
46901,834.492,312.8108532,193.4572292,1.616950964,0.785825769,47989,244.3689994,0.744637612,0.977328138,0.846345348,0.781203711,0.006669599,0.001532275,0.610279238,0.986791603,SIRA,3
35734,700.162,249.4697994,182.9150412,1.363856125,0.679996702,36085,213.3024657,0.766495066,0.990272967,0.915997786,0.855023198,0.006981301,0.002301589,0.731064669,0.997067027,SEKER,0
53937,922.703,377.5391788,186.636221,2.022861247,0.869263361,55245,262.0586219,0.621644672,0.976323649,0.796109462,0.694122985,0.006999633,0.001002307,0.481806719,0.97462814,HOROZ,2
66026,1010.329,348.7042819,242.2920323,1.439190049,0.719168933,67246,289.9429499,0.771412882,0.981857657,0.812829044,0.831486635,0.005281318,0.001557196,0.691370024,0.995012858,BARBUNYA,3
83735,1191.134,403.2032319,265.0398653,1.521292774,0.753597917,85557,326.5190856,0.747941119,0.978704256,0.74164427,0.80981267,0.004815229,0.001277424,0.65579656,0.997658568,BARBUNYA,3
66441,1008.386,355.990227,238.0628802,1.495362178,0.743501458,67698,290.8527266,0.747603295,0.981432243,0.821093113,0.81702447,0.00535799,0.001472726,0.667528985,0.998197597,BARBUNYA,3
145339,1465.758,543.2584514,342.4687548,1.586300776,0.776272521,147256,430.1759665,0.695958014,0.986981855,0.850095046,0.791844039,0.003737871,0.000906489,0.627016983,0.994637526,BOMBAY,1
72269,1055.163,360.1199184,256.9792484,1.401357972,0.700559959,73565,303.3409775,0.80427573,0.982382927,0.815685611,0.84233324,0.004983048,0.001547429,0.709525287,0.994298917,BARBUNYA,3
40101,782.797,312.0999066,164.072804,1.902203772,0.850666307,40619,225.9605695,0.710632642,0.987247347,0.822369058,0.72400076,0.007782846,0.00131909,0.5241771,0.997091658,HOROZ,2
199437,1707.904,634.5901354,403.7199053,1.571857436,0.771532417,201610,503.915742,0.794193191,0.989221765,0.859188955,0.794080642,0.003181908,0.000780415,0.630564066,0.991156816,BOMBAY,1
70924,1079.045,391.0066504,232.6839979,1.680419169,0.803659348,72038,300.5049774,0.827343249,0.984535939,0.765462592,0.768541858,0.005513037,0.001186426,0.590656587,0.992550651,BARBUNYA,3
175512,1606.945,602.3650349,374.4872145,1.608506276,0.783259578,177479,472.7248872,0.78507432,0.988916999,0.854111666,0.78478142,0.003432045,0.000803022,0.615881877,0.990649864,BOMBAY,1
38212,750.195,270.0110103,180.4308842,1.496478896,0.743950002,38941,220.5743174,0.747130707,0.981279371,0.853220541,0.816908604,0.007066131,0.001941133,0.667339666,0.998659727,DERMASON,0
78217,1171.758,400.5241402,249.4304055,1.605755078,0.782412939,80156,315.5772132,0.696376425,0.975809671,0.715871651,0.787910594,0.005120679,0.001217349,0.620803104,0.996857737,BARBUNYA,3
62831,1046.743,356.0906095,225.7874732,1.57710525,0.773273119,64195,282.8407924,0.748273152,0.978752239,0.720615676,0.794294443,0.005667435,0.001391529,0.630903662,0.995001478,BARBUNYA,3
79544,1088.996,393.1791912,258.7680507,1.519427109,0.75289313,80500,318.2429361,0.828583333,0.988124224,0.842878006,0.809409407,0.004942915,0.001308687,0.655143588,0.995442928,BARBUNYA,3
79278,1088.437,420.0452858,241.1781364,1.741639156,0.818734879,80286,317.7103785,0.757568229,0.987444885,0.840922468,0.756371728,0.005298384,0.001069706,0.57209819,0.996388609,BARBUNYA,3
59788,929.595,338.3942039,225.9940329,1.497359021,0.744302619,60493,275.9065891,0.70504717,0.988345759,0.869433423,0.815340765,0.005659902,0.001542927,0.664780563,0.995415173,CALI,3
157916,1508.395,574.5180542,350.8609194,1.637452399,0.791858369,159638,448.4026047,0.76832057,0.989213095,0.872179411,0.780484793,0.003638124,0.000832751,0.609156512,0.997464793,BOMBAY,1
50169,935.271,382.9921816,173.3579023,2.209257129,0.891692924,52625,252.7393019,0.761520947,0.953330166,0.720726303,0.65990721,0.007634041,0.000893029,0.435477525,0.962081827,HOROZ,2
70966,1032.731,386.4901941,237.0890354,1.630147904,0.789740343,72555,300.5939413,0.685661836,0.978099373,0.836153022,0.777753086,0.005446132,0.001229235,0.604899863,0.986076244,CALI,3
42101,761.563,272.6025663,196.9605551,1.384046497,0.691350982,42573,231.5267977,0.716807982,0.988913161,0.912201125,0.849319949,0.006474967,0.002078273,0.721344376,0.998374156,SEKER,0
64828,1010.288,356.174454,232.8480203,1.529643471,0.756713099,65960,287.3004929,0.743406266,0.982838084,0.798145553,0.806628577,0.005494145,0.001434744,0.650649661,0.995262005,BARBUNYA,3
170711,1565.459,592.6428157,368.8767858,1.606614562,0.782677998,172417,466.2145385,0.793340459,0.990105384,0.875362575,0.786670362,0.003471615,0.00082013,0.618850259,0.994253838,BOMBAY,1
159200,1537.846,577.6799314,354.2113808,1.630890374,0.789957192,162095,450.2218737,0.80306699,0.982140103,0.845915987,0.779362151,0.003628643,0.000825812,0.607405362,0.990611558,BOMBAY,1
48638,874.666,303.607016,204.6563236,1.483496872,0.738655623,49543,248.8530188,0.776865576,0.98173304,0.798915933,0.819655033,0.006242177,0.001737962,0.671834374,0.996664192,BARBUNYA,3
79765,1085.663,420.8694905,243.2055601,1.730509329,0.816132684,80680,318.6847224,0.812502547,0.988658899,0.850417443,0.75720557,0.005276368,0.001069966,0.573360275,0.992205305,CALI,3
156645,1504.799,569.848846,352.3202346,1.61741731,0.785966072,158624,446.5944564,0.776065793,0.987523956,0.869299467,0.783706872,0.003637836,0.000846521,0.614196461,0.993411987,BOMBAY,1
33179,710.538,260.9426715,162.9637043,1.601231836,0.781009468,33941,205.5354345,0.689161682,0.977549277,0.825844989,0.787665096,0.007864694,0.00186736,0.620416304,0.993430338,DERMASON,0
81478,1117.727,440.7434947,236.2593473,1.865507121,0.844187967,82197,322.0885152,0.759659133,0.991252722,0.8195562,0.730784502,0.005409356,0.000951662,0.534045988,0.996266594,CALI,2
53874,913.878,326.2558272,210.6497576,1.548807038,0.763626518,54878,261.9055311,0.736587367,0.981704873,0.810611276,0.802761236,0.006055905,0.001551331,0.644425602,0.998090908,BARBUNYA,3
70002,1048.285,382.0247492,234.1121031,1.631802646,0.790223147,71186,298.5453309,0.705750696,0.983367516,0.80050043,0.781481649,0.00545734,0.001255556,0.610713568,0.996564015,BARBUNYA,3
59582,943.815,331.5527716,229.2148249,1.446471762,0.722532093,60606,275.4308598,0.743177169,0.983103983,0.840526075,0.830730078,0.005564647,0.001634772,0.690112463,0.99822819,BARBUNYA,3
71897,1092.347,390.0164579,235.1184437,1.658808436,0.797860316,73373,302.5592563,0.719236117,0.979883608,0.757180451,0.775760228,0.005424656,0.001211887,0.601803931,0.998277438,BARBUNYA,3
87072,1194.135,400.9714382,277.3967255,1.44548007,0.722077971,88994,332.96173,0.76199811,0.978403038,0.767328853,0.830387649,0.004605056,0.001350636,0.689543648,0.996721601,BARBUNYA,3
55619,932.404,311.9240325,228.3157107,1.366196095,0.681348308,56806,266.113341,0.744564926,0.97910432,0.803942123,0.853135101,0.005608228,0.001832638,0.727839501,0.994371484,BARBUNYA,3
149941,1485.141,563.7178471,342.7112691,1.644876892,0.793976666,152636,436.9334166,0.710822983,0.982343615,0.854269481,0.775092396,0.003759598,0.000837018,0.600768222,0.988189766,BOMBAY,1
168514,1547.595,567.0395457,381.1117797,1.487856256,0.740453186,170385,463.204802,0.823023199,0.989018986,0.884160718,0.816882712,0.00336494,0.000924264,0.667297366,0.99284256,BOMBAY,1
203643,1719.307,649.4395429,402.097855,1.615128096,0.785275943,206242,509.2016502,0.774584833,0.987398299,0.865710106,0.784063206,0.003189108,0.000743453,0.614755111,0.992908252,BOMBAY,1
47940,854.752,284.1537887,215.1572513,1.320679582,0.653199406,48828,247.0609313,0.760107817,0.981813713,0.824570213,0.869462035,0.00592728,0.002089477,0.75596423,0.998386523,BARBUNYA,0
67087,1084.612,359.9143208,238.5711697,1.508624539,0.748747387,68230,292.263274,0.7901047,0.983247838,0.716637327,0.81203569,0.005364889,0.001438934,0.659401963,0.994789982,BARBUNYA,3
93336,1169.293,417.5269276,285.7076302,1.461378288,0.729214186,94432,344.7304543,0.807125562,0.988393765,0.857851963,0.825648435,0.004473375,0.001282318,0.681695338,0.996214766,BARBUNYA,3
37849,713.618,251.8815424,191.6705939,1.314137643,0.648804313,38243,219.5241297,0.775530694,0.989697461,0.933969473,0.871537182,0.006654906,0.002368456,0.75957706,0.998188807,SEKER,0
48300,851.044,317.3145946,199.6160777,1.589624434,0.777341043,49648,247.9868343,0.704656863,0.972848856,0.838017265,0.781517266,0.00656966,0.00151174,0.610769236,0.970893702,HOROZ,2
71153,1049.648,381.6419625,237.9898042,1.603606355,0.781748028,72426,300.989723,0.690557761,0.982423439,0.811550808,0.78867041,0.005363681,0.001280044,0.622001015,0.997444781,BARBUNYA,3
68187,1052.896,377.096294,231.8006833,1.626812694,0.788761841,69510,294.6495967,0.757330401,0.980966767,0.77293059,0.781364339,0.005530325,0.001271583,0.610530231,0.99321833,BARBUNYA,3
97743,1183.507,464.4234944,269.7537726,1.721657087,0.814020775,98773,352.775074,0.734981615,0.989572049,0.876907666,0.75959782,0.004751476,0.00097576,0.576988848,0.99337694,CALI,3
78208,1085.393,428.2633423,236.0708384,1.814130645,0.834354513,79877,315.5590568,0.729661143,0.979105375,0.83423232,0.736834152,0.005475953,0.000995677,0.542924568,0.984936097,CALI,2
143603,1405.207,516.0199144,356.2938031,1.448298876,0.723365593,145400,427.5991328,0.77369388,0.98764099,0.913887564,0.828648509,0.003593378,0.001045115,0.686658352,0.994486519,BOMBAY,1
72651,1068.024,397.2520371,233.3906432,1.702090673,0.809214897,73683,304.1416219,0.794052069,0.985994056,0.800367484,0.76561375,0.00546795,0.001158893,0.586164415,0.997704983,BARBUNYA,3
59189,956.133,396.8444772,191.1172439,2.076445166,0.876395378,59771,274.5209927,0.610560954,0.990262836,0.813606203,0.69175964,0.0067047,0.000947065,0.478531399,0.993644211,HOROZ,2
